Plot Title:  20341218,,,,
#,Date Time,T (¼C),RH (%),RH (ice) (%)
12085,12/24/18 14:00,-17.424,51.648,60.97
12086,12/24/18 14:15,-18.296,51.708,61.60
12087,12/24/18 14:30,-18.877,52.361,62.63
12088,12/24/18 14:45,-19.469,52.843,63.50
12089,12/24/18 15:00,-19.886,53.023,63.95
12090,12/24/18 15:15,-20.642,52.714,64.13
12091,12/24/18 15:30,-21.766,52.294,64.44
12092,12/24/18 15:45,-23.356,51.965,65.15
12093,12/24/18 16:00,-24.214,51.643,65.38
12094,12/24/18 16:15,-24.765,52.176,66.27
12095,12/24/18 16:30,-24.433,53.194,67.08
12096,12/24/18 16:45,-24.051,54.777,68.41
12097,12/24/18 17:00,-23.674,55.929,69.32
12098,12/24/18 17:15,-23.462,56.653,69.90
12099,12/24/18 17:30,-23.515,56.803,70.09
12100,12/24/18 17:45,-23.728,57.321,70.74
12101,12/24/18 18:00,-23.943,57.652,71.21
12102,12/24/18 18:15,-23.943,58.072,71.63
12103,12/24/18 18:30,-24.105,58.881,72.55
12104,12/24/18 18:45,-24.051,59.725,73.36
12105,12/24/18 19:00,-24.105,60.727,74.40
12106,12/24/18 19:15,-24.709,60.772,74.83
12107,12/24/18 19:30,-25.384,59.77,74.27
12108,12/24/18 19:45,-26.253,58.553,73.62
12109,12/24/18 20:00,-27.031,57.638,73.21
12110,12/24/18 20:15,-27.398,57.002,72.81
12111,12/24/18 20:30,-27.708,56.74,72.75
12112,12/24/18 20:45,-27.959,56.671,72.84
12113,12/24/18 21:00,-28.213,56.524,72.86
12114,12/24/18 21:15,-28.086,56.597,72.85
12115,12/24/18 21:30,-27.959,56.853,73.03
12116,12/24/18 21:45,-27.771,57.119,73.17
12117,12/24/18 22:00,-27.771,57.223,73.27
12118,12/24/18 22:15,-27.584,57.282,73.21
12119,12/24/18 22:30,-27.398,57.314,73.12
12120,12/24/18 22:45,-27.092,57.445,73.05
12121,12/24/18 23:00,-26.609,57.659,72.95
12122,12/24/18 23:15,-26.077,57.83,72.78
12123,12/24/18 23:30,-25.327,58.04,72.50
12124,12/24/18 23:45,-24.543,58.255,72.21
12125,12/25/18 0:00,-23.568,58.636,71.96
12126,12/25/18 0:15,-23.356,59.144,72.33
12127,12/25/18 0:30,-22.781,59.508,72.32
12128,12/25/18 0:45,-22.016,59.618,71.93
12129,12/25/18 1:00,-21.125,59.592,71.32
12130,12/25/18 1:15,-20.309,59.473,70.67
12131,12/25/18 1:30,-19.515,59.136,69.82
12132,12/25/18 1:45,-18.429,58.659,68.64
12133,12/25/18 2:00,-17.04,57.959,67.04
12134,12/25/18 2:15,-16.078,56.741,65.19
12135,12/25/18 2:30,-15.425,55.265,63.29
12136,12/25/18 2:45,-14.905,53.806,61.49
12137,12/25/18 3:00,-14.236,52.495,59.75
12138,12/25/18 3:15,-13.428,51.78,58.51
12139,12/25/18 3:30,-14.042,50.931,58.06
12140,12/25/18 3:45,-14.432,50.228,57.61
12141,12/25/18 4:00,-14.353,50.043,57.37
12142,12/25/18 4:15,-14.042,50.145,57.27
12143,12/25/18 4:30,-13.849,50.117,57.12
12144,12/25/18 4:45,-13.696,49.998,56.90
12145,12/25/18 5:00,-13.466,49.665,56.42
12146,12/25/18 5:15,-13.315,49.432,56.09
12147,12/25/18 5:30,-12.9,49.18,55.57
12148,12/25/18 5:45,-12.751,48.889,55.18
12149,12/25/18 6:00,-12.454,48.561,54.66
12150,12/25/18 6:15,-12.086,48.214,54.07
12151,12/25/18 6:30,-11.94,47.949,53.71
12152,12/25/18 6:45,-11.831,47.563,53.25
12153,12/25/18 7:00,-11.867,47.3,53.01
12154,12/25/18 7:15,-11.94,47.061,52.82
12155,12/25/18 7:30,-12.049,46.903,52.73
12156,12/25/18 7:45,-12.159,46.716,52.62
12157,12/25/18 8:00,-12.38,46.456,52.50
12158,12/25/18 8:15,-12.751,46.348,52.64
12159,12/25/18 8:30,-13.05,46.451,52.93
12160,12/25/18 8:45,-13.05,46.594,53.08
12161,12/25/18 9:00,-13.013,46.657,53.12
12162,12/25/18 9:15,-13.088,46.704,53.21
12163,12/25/18 9:30,-12.975,46.605,53.04
12164,12/25/18 9:45,-12.9,46.443,52.83
12165,12/25/18 10:00,-12.825,46.338,52.67
12166,12/25/18 10:15,-12.528,46.12,52.26
12167,12/25/18 10:30,-12.159,45.853,51.76
12168,12/25/18 10:45,-11.867,45.344,51.06
12169,12/25/18 11:00,-11.147,45.004,50.25
12170,12/25/18 11:15,-10.301,44.882,49.58
12171,12/25/18 11:30,-9.782,44.484,48.84
12172,12/25/18 11:45,-9.61,43.863,48.11
12173,12/25/18 12:00,-9.202,43.475,47.46
12174,12/25/18 12:15,-9.473,43.909,48.07
12175,12/25/18 12:30,-9.269,44.666,48.69
12176,12/25/18 12:45,-10.546,44.88,49.73
12177,12/25/18 13:00,-11.903,44.268,50.00
12178,12/25/18 13:15,-13.126,44.284,50.82
12179,12/25/18 13:30,-14.314,44.043,51.35
12180,12/25/18 13:45,-15.709,43.404,51.61
12181,12/25/18 14:00,-17.04,42.689,51.77
12182,12/25/18 14:15,-18.563,42.067,52.13
12183,12/25/18 14:30,-20.026,41.627,52.64
12184,12/25/18 14:45,-21.223,41.535,53.33
12185,12/25/18 15:00,-22.218,41.723,54.16
12186,12/25/18 15:15,-23.041,42.099,55.08
12187,12/25/18 15:30,-23.198,43.204,56.28
12188,12/25/18 15:45,-23.356,44.442,57.62
12189,12/25/18 16:00,-23.462,44.957,58.21
12190,12/25/18 16:15,-23.889,45.343,58.87
12191,12/25/18 16:30,-25.045,45.13,59.41
12192,12/25/18 16:45,-26.609,43.841,59.14
12193,12/25/18 17:00,-28.149,42.78,59.08
12194,12/25/18 17:15,-29.121,42.46,59.39
12195,12/25/18 17:30,-29.655,42.748,60.02
12196,12/25/18 17:45,-29.722,43.398,60.72
12197,12/25/18 18:00,-29.79,44.237,61.60
12198,12/25/18 18:15,-29.587,45.246,62.48
12199,12/25/18 18:30,-29.453,46.324,63.47
12200,12/25/18 18:45,-29.121,47.237,64.17
12201,12/25/18 19:00,-29.253,48.161,65.18
12202,12/25/18 19:15,-29.121,48.879,65.81
12203,12/25/18 19:30,-28.469,49.459,65.96
12204,12/25/18 19:45,-27.584,50.425,66.35
12205,12/25/18 20:00,-27.092,51.383,66.99
12206,12/25/18 20:15,-26.97,51.936,67.47
12207,12/25/18 20:30,-26.97,51.963,67.49
12208,12/25/18 20:45,-25.844,52.14,66.94
12209,12/25/18 21:00,-23.621,52.355,65.71
12210,12/25/18 21:15,-22.218,53.332,65.77
12211,12/25/18 21:30,-22.067,53.976,66.32
12212,12/25/18 21:45,-22.016,53.013,65.32
12213,12/25/18 22:00,-21.866,52.387,64.60
12214,12/25/18 22:15,-21.518,52.143,64.13
12215,12/25/18 22:30,-20.547,52.021,63.38
12216,12/25/18 22:45,-18.967,52.347,62.68
12217,12/25/18 23:00,-17.77,52.477,62.03
12218,12/25/18 23:15,-16.66,51.847,60.68
12219,12/25/18 23:30,-14.12,52.178,59.36
12220,12/25/18 23:45,-12.013,53.675,59.48
12221,12/26/18 0:00,-10.969,51.388,56.52
12222,12/26/18 0:15,-10.162,49.857,54.46
12223,12/26/18 0:30,-12.123,45.627,51.51
12224,12/26/18 0:45,-12.528,44.13,50.27
12225,12/26/18 1:00,-12.049,43.64,49.47
12226,12/26/18 1:15,-12.086,43.083,48.94
12227,12/26/18 1:30,-11.577,43.962,49.49
12228,12/26/18 1:45,-10.476,44.656,49.47
12229,12/26/18 2:00,-8.331,43.996,47.41
12230,12/26/18 2:15,-5.76,45.65,47.39
12231,12/26/18 2:30,-3.896,48.044,48.58
12232,12/26/18 2:45,-2.508,49.028,48.66
12233,12/26/18 3:00,-1.356,48.006,46.89
12234,12/26/18 3:15,0.218,49.198,47.06
12235,12/26/18 3:30,1.615,50.666,47.62
12236,12/26/18 3:45,2.797,53.286,49.47
12237,12/26/18 4:00,3.538,55.07,50.77
12238,12/26/18 4:15,3.827,54.704,50.22
12239,12/26/18 4:30,2.584,50.388,46.71
12240,12/26/18 4:45,-0.283,46.634,44.82
12241,12/26/18 5:00,-2.334,44.37,43.89
12242,12/26/18 5:15,-3.301,44.009,44.15
12243,12/26/18 5:30,-5.605,42.383,44.03
12244,12/26/18 5:45,-6.61,41.517,43.81
12245,12/26/18 6:00,-7.09,41.221,43.83
12246,12/26/18 6:15,-6.706,40.67,43.03
12247,12/26/18 6:30,-7.187,39.986,42.66
12248,12/26/18 6:45,-8.53,38.846,42.39
12249,12/26/18 7:00,-7.348,38.018,40.79
12250,12/26/18 7:15,-6.01,38.528,40.43
12251,12/26/18 7:30,-7.738,37.403,40.43
12252,12/26/18 7:45,-9.202,37.123,41.10
12253,12/26/18 8:00,-10.792,37.458,42.47
12254,12/26/18 8:15,-12.159,37.664,43.57
12255,12/26/18 8:30,-13.734,38.197,45.12
12256,12/26/18 8:45,-14.236,38.905,46.16
12257,12/26/18 9:00,-14.549,39.602,47.06
12258,12/26/18 9:15,-14.432,40.2,47.58
12259,12/26/18 9:30,-14.984,40.863,48.60
12260,12/26/18 9:45,-14.905,41.134,48.82
12261,12/26/18 10:00,-14.51,41.444,48.88
12262,12/26/18 10:15,-13.505,41.567,48.35
12263,12/26/18 10:30,-13.505,42.091,48.87
12264,12/26/18 10:45,-15.144,41.424,49.27
12265,12/26/18 11:00,-16.367,41.622,50.26
12266,12/26/18 11:15,-16.037,44.079,52.50
12267,12/26/18 11:30,-15.832,45.761,54.05
12268,12/26/18 11:45,-15.954,45.802,54.17
12269,12/26/18 12:00,-16.202,45.512,54.04
12270,12/26/18 12:15,-16.618,45.144,53.95
12271,12/26/18 12:30,-17.467,44.519,53.87
12272,12/26/18 12:45,-18.429,43.654,53.63
12273,12/26/18 13:00,-19.839,42.477,53.37
12274,12/26/18 13:15,-21.716,41.36,53.48
12275,12/26/18 13:30,-23.728,40.516,53.94
12276,12/26/18 13:45,-25.441,40.278,54.81
12277,12/26/18 14:00,-26.789,40.449,55.86
12278,12/26/18 14:15,-27.771,40.886,56.94
12279,12/26/18 14:30,-28.598,41.421,58.01
12280,12/26/18 14:45,-29.386,42.067,59.17
12281,12/26/18 15:00,-29.995,42.649,60.15
12282,12/26/18 15:15,-30.549,43.206,61.06
12283,12/26/18 15:30,-31.045,43.713,61.89
12284,12/26/18 15:45,-31.405,44.235,62.65
12285,12/26/18 16:00,-31.92,44.653,63.40
12286,12/26/18 16:15,-32.369,44.942,63.98
12287,12/26/18 16:30,-32.674,45.169,64.41
12288,12/26/18 16:45,-32.983,45.421,64.86
12289,12/26/18 17:00,-33.139,45.641,65.18
12290,12/26/18 17:15,-33.139,46.043,65.58
12291,12/26/18 17:30,-33.061,46.535,66.02
12292,12/26/18 17:45,-33.061,47.015,66.50
12293,12/26/18 18:00,-33.139,47.43,66.97
12294,12/26/18 18:15,-33.139,47.829,67.37
12295,12/26/18 18:30,-33.061,48.159,67.65
12296,12/26/18 18:45,-32.906,48.527,67.92
12297,12/26/18 19:00,-32.674,49.117,68.36
12298,12/26/18 19:15,-32.369,49.692,68.73
12299,12/26/18 19:30,-32.143,50.281,69.17
12300,12/26/18 19:45,-31.994,50.831,69.63
12301,12/26/18 20:00,-31.772,51.339,69.99
12302,12/26/18 20:15,-31.478,51.832,70.29
12303,12/26/18 20:30,-31.045,52.268,70.45
12304,12/26/18 20:45,-30.619,52.756,70.66
12305,12/26/18 21:00,-30.34,53.142,70.86
12306,12/26/18 21:15,-30.063,53.265,70.81
12307,12/26/18 21:30,-29.79,53.205,70.57
12308,12/26/18 21:45,-29.32,53.229,70.29
12309,12/26/18 22:00,-28.727,53.299,69.97
12310,12/26/18 22:15,-28.086,53.297,69.55
12311,12/26/18 22:30,-27.584,53.273,69.20
12312,12/26/18 22:45,-27.031,53.017,68.59
12313,12/26/18 23:00,-26.431,52.768,67.95
12314,12/26/18 23:15,-25.844,52.461,67.26
12315,12/26/18 23:30,-24.932,52.123,66.33
12316,12/26/18 23:45,-24.16,52.002,65.71
12317,12/27/18 0:00,-23.25,51.603,64.72
12318,12/27/18 0:15,-22.729,51.276,64.05
12319,12/27/18 0:30,-22.117,50.716,63.09
12320,12/27/18 0:45,-21.816,50.187,62.37
12321,12/27/18 1:00,-21.716,49.764,61.88
12322,12/27/18 1:15,-21.419,49.23,61.15
12323,12/27/18 1:30,-19.979,48.75,59.74
12324,12/27/18 1:45,-19.149,50.835,61.28
12325,12/27/18 2:00,-17.901,53.937,63.57
12326,12/27/18 2:15,-16.786,55.917,64.83
12327,12/27/18 2:30,-15.954,57.413,65.78
12328,12/27/18 2:45,-15.224,58.269,66.16
12329,12/27/18 3:00,-14.392,58.546,65.90
12330,12/27/18 3:15,-14.004,58.667,65.77
12331,12/27/18 3:30,-13.277,58.954,65.58
12332,12/27/18 3:45,-12.159,59.064,64.97
12333,12/27/18 4:00,-10.511,58.659,63.49
12334,12/27/18 4:15,-9.61,58.287,62.53
12335,12/27/18 4:30,-9.303,57.507,61.55
12336,12/27/18 4:45,-9.61,55.591,59.84
12337,12/27/18 5:00,-10.058,53.529,58.07
12338,12/27/18 5:15,-10.476,51.603,56.41
12339,12/27/18 5:30,-11.005,49.822,54.98
12340,12/27/18 5:45,-11.147,48.403,53.65
12341,12/27/18 6:00,-10.616,47.501,52.40
12342,12/27/18 6:15,-10.511,47.17,52.00
12343,12/27/18 6:30,-10.162,46.727,51.33
12344,12/27/18 6:45,-10.023,46.051,50.57
12345,12/27/18 7:00,-9.851,45.261,49.66
12346,12/27/18 7:15,-10.023,44.073,48.59
12347,12/27/18 7:30,-9.782,43.431,47.79
12348,12/27/18 7:45,-9.542,43.051,47.25
12349,12/27/18 8:00,-9.989,42.467,46.96
12350,12/27/18 8:15,-9.679,42.358,46.65
12351,12/27/18 8:30,-9.303,42.64,46.69
12352,12/27/18 8:45,-8.697,43.039,46.69
12353,12/27/18 9:00,-8.497,42.828,46.35
12354,12/27/18 9:15,-7.902,42.488,45.62
12355,12/27/18 9:30,-6.61,42.706,45.00
12356,12/27/18 9:45,-5.264,42.484,43.91
12357,12/27/18 10:00,-4.046,43.051,43.68
12358,12/27/18 10:15,-3.866,43.431,43.94
12359,12/27/18 10:30,-6.01,41.857,43.76
12360,12/27/18 10:45,-8.63,39.7,43.31
12361,12/27/18 11:00,-9.747,39.006,43.34
12362,12/27/18 11:15,-10.092,39.145,43.70
12363,12/27/18 11:30,-10.863,39.945,45.01
12364,12/27/18 11:45,-11.65,40.442,46.01
12365,12/27/18 12:00,-12.123,40.622,46.50
12366,12/27/18 12:15,-12.159,40.235,46.14
12367,12/27/18 12:30,-10.092,41.748,46.31
12368,12/27/18 12:45,-11.147,41.943,47.19
12369,12/27/18 13:00,-12.9,40.968,47.35
12370,12/27/18 13:15,-14.667,40.727,48.26
12371,12/27/18 13:30,-14.042,41.297,48.42
12372,12/27/18 13:45,-14.159,42.184,49.39
12373,12/27/18 14:00,-14.275,42.518,49.80
12374,12/27/18 14:15,-15.064,42.766,50.56
12375,12/27/18 14:30,-15.791,42.847,51.11
12376,12/27/18 14:45,-16.618,43.087,51.89
12377,12/27/18 15:00,-17.338,43.281,52.55
12378,12/27/18 15:15,-18.429,43.654,53.63
12379,12/27/18 15:30,-19.149,44.156,54.60
12380,12/27/18 15:45,-19.607,44.661,55.41
12381,12/27/18 16:00,-20.026,45.253,56.27
12382,12/27/18 16:15,-20.499,45.974,57.30
12383,12/27/18 16:30,-20.98,46.69,58.33
12384,12/27/18 16:45,-21.37,47.247,59.14
12385,12/27/18 17:00,-22.117,47.64,60.02
12386,12/27/18 17:15,-22.626,47.622,60.33
12387,12/27/18 17:30,-22.989,47.598,60.54
12388,12/27/18 17:45,-23.515,47.798,61.08
12389,12/27/18 18:00,-24.214,48,61.74
12390,12/27/18 18:15,-24.543,48.472,62.42
12391,12/27/18 18:30,-23.997,49.098,62.70
12392,12/27/18 18:45,-23.568,49.516,62.84
12393,12/27/18 19:00,-23.674,49.227,62.62
12394,12/27/18 19:15,-23.997,48.387,61.99
12395,12/27/18 19:30,-24.543,47.979,61.93
12396,12/27/18 19:45,-24.876,46.89,61.06
12397,12/27/18 20:00,-26.729,45.971,61.34
12398,12/27/18 20:15,-28.213,44.506,60.84
12399,12/27/18 20:30,-29.121,43.698,60.63
12400,12/27/18 20:45,-29.587,43.663,60.89
12401,12/27/18 21:00,-29.722,44.082,61.40
12402,12/27/18 21:15,-29.587,44.62,61.85
12403,12/27/18 21:30,-29.187,45.383,62.35
12404,12/27/18 21:45,-28.469,46.3,62.80
12405,12/27/18 22:00,-27.646,47.504,63.47
12406,12/27/18 22:15,-26.849,48.731,64.18
12407,12/27/18 22:30,-26.019,49.639,64.55
12408,12/27/18 22:45,-25.101,50.291,64.61
12409,12/27/18 23:00,-24.16,50.624,64.33
12410,12/27/18 23:15,-23.356,50.556,63.74
12411,12/27/18 23:30,-22.422,50.37,62.94
12412,12/27/18 23:45,-21.37,49.98,61.87
12413,12/28/18 0:00,-20.404,49.186,60.45
12414,12/28/18 0:15,-19.607,47.942,58.69
12415,12/28/18 0:30,-18.607,47.02,57.11
12416,12/28/18 0:45,-17.553,46.124,55.53
12417,12/28/18 1:00,-16.451,44.853,53.55
12418,12/28/18 1:15,-15.144,43.62,51.46
12419,12/28/18 1:30,-13.581,42.198,49.03
12420,12/28/18 1:45,-12.269,40.751,46.73
12421,12/28/18 2:00,-10.371,39.528,44.27
12422,12/28/18 2:15,-7.155,38.881,41.53
12423,12/28/18 2:30,-5.295,39.091,40.53
12424,12/28/18 2:45,-3.153,38.817,38.87
12425,12/28/18 3:00,-3.538,35.598,35.90
12426,12/28/18 3:15,-4.106,32.117,32.79
12427,12/28/18 3:30,-4.834,29.687,30.83
12428,12/28/18 3:45,-5.511,28.254,29.84
12429,12/28/18 4:00,-6.706,27.279,29.64
12430,12/28/18 4:15,-8.198,26.626,29.95
12431,12/28/18 4:30,-9.747,26.531,30.87
12432,12/28/18 4:45,-10.898,26.809,31.89
12433,12/28/18 5:00,-11.831,27.411,33.10
12434,12/28/18 5:15,-12.306,28.17,34.17
12435,12/28/18 5:30,-12.602,29.032,35.22
12436,12/28/18 5:45,-11.903,29.797,35.53
12437,12/28/18 6:00,-11.613,30.251,35.80
12438,12/28/18 6:15,-11.94,30.435,36.20
12439,12/28/18 6:30,-12.086,30.513,36.37
12440,12/28/18 6:45,-12.528,30.837,36.98
12441,12/28/18 7:00,-12.825,31.265,37.60
12442,12/28/18 7:15,-12.863,31.776,38.14
12443,12/28/18 7:30,-13.013,32.305,38.76
12444,12/28/18 7:45,-12.863,32.682,39.04
12445,12/28/18 8:00,-12.38,33.122,39.17
12446,12/28/18 8:15,-12.233,33.227,39.18
12447,12/28/18 8:30,-12.086,33.181,39.04
12448,12/28/18 8:45,-12.086,33.121,38.98
12449,12/28/18 9:00,-12.269,33.072,39.05
12450,12/28/18 9:15,-12.269,33.223,39.20
12451,12/28/18 9:30,-12.013,33.339,39.15
12452,12/28/18 9:45,-11.94,33.256,39.02
12453,12/28/18 10:00,-11.758,33.153,38.80
12454,12/28/18 10:15,-11.005,32.985,38.14
12455,12/28/18 10:30,-10.301,32.447,37.14
12456,12/28/18 10:45,-10.092,31.492,36.05
12457,12/28/18 11:00,-10.301,30.494,35.19
12458,12/28/18 11:15,-10.406,29.81,34.57
12459,12/28/18 11:30,-10.651,29.266,34.19
12460,12/28/18 11:45,-11.577,28.632,34.16
12461,12/28/18 12:00,-12.825,28.064,34.40
12462,12/28/18 12:15,-14.275,27.756,35.03
12463,12/28/18 12:30,-15.791,27.87,36.13
12464,12/28/18 12:45,-16.955,28.194,37.21
12465,12/28/18 13:00,-18.032,28.643,38.36
12466,12/28/18 13:15,-18.967,29.161,39.49
12467,12/28/18 13:30,-19.886,29.646,40.57
12468,12/28/18 13:45,-20.738,30.073,41.55
12469,12/28/18 14:00,-21.419,30.514,42.44
12470,12/28/18 14:15,-22.218,30.94,43.38
12471,12/28/18 14:30,-22.833,31.47,44.31
12472,12/28/18 14:45,-23.462,32.053,45.30
12473,12/28/18 15:00,-24.323,32.522,46.33
12474,12/28/18 15:15,-24.988,33.065,47.31
12475,12/28/18 15:30,-25.498,33.766,48.34
12476,12/28/18 15:45,-25.902,34.53,49.37
12477,12/28/18 16:00,-26.371,35.226,50.37
12478,12/28/18 16:15,-26.253,36.098,51.16
12479,12/28/18 16:30,-26.312,37.714,52.82
12480,12/28/18 16:45,-26.019,39.333,54.25
12481,12/28/18 17:00,-25.157,41.129,55.48
12482,12/28/18 17:15,-24.323,42.777,56.59
12483,12/28/18 17:30,-23.781,43.855,57.31
12484,12/28/18 17:45,-23.568,44.023,57.34
12485,12/28/18 18:00,-23.568,43.52,56.84
12486,12/28/18 18:15,-23.409,43.288,56.50
12487,12/28/18 18:30,-23.198,43.26,56.34
12488,12/28/18 18:45,-22.833,43.223,56.06
12489,12/28/18 19:00,-22.371,43.255,55.80
12490,12/28/18 19:15,-21.716,43.143,55.26
12491,12/28/18 19:30,-21.223,42.839,54.63
12492,12/28/18 19:45,-20.931,41.714,53.32
12493,12/28/18 20:00,-20.98,40.967,52.60
12494,12/28/18 20:15,-21.321,40.327,52.19
12495,12/28/18 20:30,-21.028,41.645,53.31
12496,12/28/18 20:45,-21.617,43.578,55.63
12497,12/28/18 21:00,-21.816,44.367,56.55
12498,12/28/18 21:15,-21.667,45.172,57.26
12499,12/28/18 21:30,-21.125,45.609,57.34
12500,12/28/18 21:45,-21.125,46.391,58.12
12501,12/28/18 22:00,-21.469,47.066,59.02
12502,12/28/18 22:15,-22.067,47.702,60.05
12503,12/28/18 22:30,-22.729,48.241,61.01
12504,12/28/18 22:45,-22.885,48.549,61.42
12505,12/28/18 23:00,-23.041,49.348,62.32
12506,12/28/18 23:15,-23.093,50.105,63.12
12507,12/28/18 23:30,-23.25,51.088,64.20
12508,12/28/18 23:45,-23.198,51.963,65.04
12509,12/29/18 0:00,-22.989,52.805,65.75
12510,12/29/18 0:15,-22.575,53.733,66.41
12511,12/29/18 0:30,-22.218,54.623,67.06
12512,12/29/18 0:45,-21.469,55.202,67.16
12513,12/29/18 1:00,-20.309,56.091,67.29
12514,12/29/18 1:15,-18.563,57.109,67.17
12515,12/29/18 1:30,-16.997,58.236,67.28
12516,12/29/18 1:45,-14.667,59.824,67.36
12517,12/29/18 2:00,-13.505,61.456,68.23
12518,12/29/18 2:15,-14.042,59.906,67.03
12519,12/29/18 2:30,-14.51,56.346,63.78
12520,12/29/18 2:45,-14.51,54.283,61.71
12521,12/29/18 3:00,-14.628,52.685,60.19
12522,12/29/18 3:15,-13.965,52.09,59.17
12523,12/29/18 3:30,-13.126,51.882,58.41
12524,12/29/18 3:45,-12.269,49.583,55.56
12525,12/29/18 4:00,-11.65,46.612,52.18
12526,12/29/18 4:15,-11.29,44.086,49.42
12527,12/29/18 4:30,-11.076,42.215,47.41
12528,12/29/18 4:45,-10.023,41.285,45.80
12529,12/29/18 5:00,-8.797,39.829,43.55
12530,12/29/18 5:15,-7.284,38.987,41.72
12531,12/29/18 5:30,-5.854,37.82,39.63
12532,12/29/18 5:45,-5.018,36.27,37.53
12533,12/29/18 6:00,-3.956,34.48,35.05
12534,12/29/18 6:15,-3.242,32.696,32.80
12535,12/29/18 6:30,-2.218,31.109,30.55
12536,12/29/18 6:45,-1.641,29.717,28.78
12537,12/29/18 7:00,-0.845,28.396,26.95
12538,12/29/18 7:15,0.107,27.459,25.39
12539,12/29/18 7:30,1.071,26.321,23.62
12540,12/29/18 7:45,0.163,24.39,22.28
12541,12/29/18 8:00,-0.591,23.144,21.53
12542,12/29/18 8:15,-1.756,22.386,21.53
12543,12/29/18 8:30,-3.33,21.988,22.15
12544,12/29/18 8:45,-4.987,22.035,23.28
12545,12/29/18 9:00,-5.449,22.386,23.93
12546,12/29/18 9:15,-4.439,22.648,23.53
12547,12/29/18 9:30,-3.242,22.476,22.58
12548,12/29/18 9:45,-1.015,21.888,20.55
12549,12/29/18 10:00,-0.032,21.144,19.16
12550,12/29/18 10:15,0.522,20.4,18.06
12551,12/29/18 10:30,0.934,19.838,17.23
12552,12/29/18 10:45,1.371,19.505,16.61
12553,12/29/18 11:00,1.805,19.171,16.00
12554,12/29/18 11:15,0.962,18.464,15.84
12555,12/29/18 11:30,1.507,18.266,15.29
12556,12/29/18 11:45,1.453,18.362,15.42
12557,12/29/18 12:00,1.697,18.31,15.21
12558,12/29/18 12:15,1.588,18.173,15.14
12559,12/29/18 12:30,1.371,17.963,15.07
12560,12/29/18 12:45,0.77,17.731,15.23
12561,12/29/18 13:00,0.218,17.502,15.36
12562,12/29/18 13:15,-0.704,17.318,15.78
12563,12/29/18 13:30,-1.613,17.202,16.25
12564,12/29/18 13:45,-2.566,17.017,16.68
12565,12/29/18 14:00,-3.419,16.904,17.13
12566,12/29/18 14:15,-4.348,16.787,17.61
12567,12/29/18 14:30,-5.326,16.733,18.19
12568,12/29/18 14:45,-6.357,16.675,18.81
12569,12/29/18 15:00,-7.445,16.744,19.58
12570,12/29/18 15:15,-8.864,16.857,20.62
12571,12/29/18 15:30,-9.747,16.967,21.30
12572,12/29/18 15:45,-10.127,17.202,21.78
12573,12/29/18 16:00,-10.863,17.51,22.57
12574,12/29/18 16:15,-11.326,17.802,23.16
12575,12/29/18 16:30,-11.722,18.096,23.72
12576,12/29/18 16:45,-11.94,18.337,24.10
12577,12/29/18 17:00,-12.013,18.713,24.52
12578,12/29/18 17:15,-12.159,19.02,24.92
12579,12/29/18 17:30,-12.417,19.32,25.39
12580,12/29/18 17:45,-12.825,19.483,25.82
12581,12/29/18 18:00,-13.277,19.581,26.21
12582,12/29/18 18:15,-13.428,19.76,26.49
12583,12/29/18 18:30,-13.126,20.157,26.69
12584,12/29/18 18:45,-13.126,20.031,26.56
12585,12/29/18 19:00,-13.734,20.117,27.04
12586,12/29/18 19:15,-14.905,19.413,27.10
12587,12/29/18 19:30,-16.326,19.135,27.75
12588,12/29/18 19:45,-16.702,19.486,28.34
12589,12/29/18 20:00,-15.345,20.729,28.70
12590,12/29/18 20:15,-14.353,21.514,28.84
12591,12/29/18 20:30,-13.619,21.877,28.73
12592,12/29/18 20:45,-13.39,22.393,29.10
12593,12/29/18 21:00,-12.825,22.433,28.77
12594,12/29/18 21:15,-12.343,21.904,27.93
12595,12/29/18 21:30,-12.751,21.437,27.73
12596,12/29/18 21:45,-12.9,20.549,26.93
12597,12/29/18 22:00,-13.505,19.786,26.56
12598,12/29/18 22:15,-14.51,19.188,26.62
12599,12/29/18 22:30,-15.264,19.14,27.06
12600,12/29/18 22:45,-16.119,19.336,27.81
12601,12/29/18 23:00,-16.87,19.475,28.44
12602,12/29/18 23:15,-17.77,19.666,29.22
12603,12/29/18 23:30,-18.563,19.8,29.87
12604,12/29/18 23:45,-19.012,20.018,30.38
12605,12/30/18 0:00,-19.377,20.365,30.96
12606,12/30/18 0:15,-19.24,21.392,31.90
12607,12/30/18 0:30,-17.727,23.192,32.71
12608,12/30/18 0:45,-15.832,24.565,32.86
12609,12/30/18 1:00,-13.619,25.199,32.05
12610,12/30/18 1:15,-11.867,25.554,31.27
12611,12/30/18 1:30,-9.782,25.22,29.58
12612,12/30/18 1:45,-8.331,24.203,27.62
12613,12/30/18 2:00,-6.802,23.116,25.54
